timestamp,blockReward
1686640475,0.026833235420566088
1686640487,0.049940463460063298
1686640499,0.014670099235601727
1686640511,0.016399973531942434
1686640523,0.020161741040073508
1686640535,0.046313829857772493
1686640547,0.023100810388066549
